381.43542222358485, 53.41459529803636
385.27991538154953, 58.06941563472378
388.8286782965938, 62.3631322412768
392.37744121163814, 67.00272020460173
395.9262041266824, 71.60772103224949
399.4749670417267, 76.21272185989721
403.3194601996914, 81.16400335953199
407.4596836005764, 86.06134296117486
411.89563724438176, 90.74786329943285
417.5145118598686, 95.48385894984507
424.0205772041165, 98.90755746143479
430.52664254836435, 99.67119081094239
437.0327078926123, 97.30311623913343
442.3558522651787, 92.92824890434741
446.20034542314335, 88.34830401522491
449.45337809526734, 83.67662573903499
452.4106805244709, 78.86618960492117
455.0722527107541, 74.12797714051436
457.438094654117, 69.66951115987767
459.80393659747983, 65.1591644757252
462.1697785408427, 60.3894142739938
464.5356204842056, 55.72342547929398
466.9014624275685, 51.00555598107836
469.26730437093136, 46.23580577934695
471.6331463142942, 41.77733979871027
474.29471850057746, 36.810852238834
477.252020929781, 31.958911541907568
480.2093233589846, 26.816438905292728
483.1666257881882, 22.545562087743107
486.7153887032325, 17.807095263166914
491.1513423470378, 13.010564151646562
496.77021696252467, 8.339644969128315
503.2762823067726, 4.726433512940503
509.7823476510205, 2.6036131759334467
516.2884129952683, 1.4806754885033655
521.3158271249144, 1.2235139019890369
